CodigoLicitacion;Numero;Nombre;CodigoEstado;Estado;Descripcion;Tipo;CodigoTipo;TipoConvocatoria;Moneda;Etapas;EstadoEtapas;C_CodigoOrganismo;C_NombreOrganismo;C_RutUnidad;C_CodigoUnidad;C_Unidad;C_DireccionUnidad;C_ComunaUnidad;C_RegionUnidad;C_RutUsuario;C_CodigoUsuario;C_Usuario;C_Cargo;FechaCreacion;FechaCierre;FechaInicio;FechaFinal;FechaPubRespuestas;FechaActoAperturaTecnica;FechaActoAperturaEconomica;FechaPublicacion;FechaAdjudicacion;FechaEstimadaAdjudicacion;FechaSoporteFisico;FechaTiempoEvaluacion;FechaEstimadaFirma;FechaVisitaTerreno;FechaEntregaAntecedentes;FechaInicioContrato;DiasCierreLicitacion;Informada;TomaRazon;EstadoPublicidadOfertas;JustificacionPublicidad;Contrato;Obras;CantidadReclamos;UnidadTiempoEvaluacion;DireccionVisita;DireccionEntrega;Estimacion;FuenteFinanciamiento;VisibilidadMonto;MontoEstimado;JustificacionMonto;Tiempo;UnidadTiempo;Modalidad;TipoPago;Resp_Pago;Resp_Email_Pago;Resp_Contrato;Resp_Email;Resp_Fono;ProhibicionContratacion;SubContratacion;UnidadTiempoDuracion;TiempoDuracionContrato;TipoDuracionContrato;ObservacionContract;ExtensionPlazo;EsBaseTipo;UnidadTiempoContratoLicitacion;ValorTiempoRenovacion;PeriodoTiempoRenovacion;EsRenovable;CodigoBIP;Adj_Tipo;Adj_Fecha;Adj_Numero;Adj_NumeroOferentes;Adj_UrlActa;DescripcionTipoLicitacion;DescripcionMoneda;DescripcionTipoConvocatoria;DescripcionEstimacion;DescripcionTipoPago;DescripcionUnidadTiempoEval;DescripcionUnidadTiempoDuracion;DescripcionAdjTipo;Informada_Desc;TomaRazon_Desc;Contrato_Desc;Obras_Desc;VisibilidadMonto_Desc;SubContratacion_Desc;ExtensionPlazo_Desc;EsBaseTipo_Desc;EsRenovable_Desc
931768-7-LE18;;Adq. Equipamiento Unidades Apoyo Centro Diálisis;8;Adjudicada;La necesidad de adquirir Equipamiento Unidades de Apoyo para la habilitación del Centro de Diálisis de Purranque.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;931768;Módulo Proyectos de Inversion;Amador Barrientos N° 2360 - Osorno;Osorno;Región de los Lagos ;;1590644;JACQUELINE  OYARZUN ALVAREZ;Comprador administrativo;2018-07-13T00:00:00;2018-08-06T16:00:00;2018-07-25T18:44:00;2018-07-30T16:00:00;2018-08-01T19:00:00;2018-08-06T16:01:00;2018-08-06T16:01:00;2018-07-25T17:50:47.18;2018-09-20T17:06:15.453;2018-10-05T18:41:00;;;;;;2018-07-25T18:44:00;0;0;0;1;;1;0;290;1;;;1;;0;0.0;;;1;1;4;HECTOR ALARCON;;Karen Asenjo;;;;0;1;0; ;;0;0;0;0; ;0;;2;2018-09-20T00:00:00;Nº 8187;8;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=K5yFIJ7SsIIjyui5R2jntnUibdoijlWJCAmxBg0WxGM=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Presupuesto Disponible;Pago Anual;Horas;Horas;Resolución;No;No;Sí;;No;No;No;No;No
931768-8-LE18;;Adq. Equipamiento Clínico para Centro de Diálisis;8;Adjudicada;Adquirir Equipamiento Clínico para la habilitación del Centro de Diálisis de Purranque.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;931768;Módulo Proyectos de Inversion;Amador Barrientos N° 2360 - Osorno;Osorno;Región de los Lagos ;;1509881;Ariela Acevedo;PROFESIONAL APOYO;2018-07-17T11:44:24.72;2018-08-06T16:30:00;2018-07-25T18:01:00;2018-07-30T19:00:00;2018-08-01T19:00:00;2018-08-06T16:35:00;2018-08-06T16:35:00;2018-07-25T17:49:15.257;2018-09-24T10:04:04.583;2018-10-02T19:00:00;;;;;;2018-07-25T18:01:00;0;0;0;1;;1;0;290;1;;;1;FONDOS SECTORIALES;0;0.0;;;1;1;1;Hector Alarcón Alarcón;;Karen Asenjo;;;;0;1;0; ;;1;0;0;0; ;0;;2;2018-09-20T00:00:00;8188;9;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Qi9/lgIjauqBNj6altO7In1xXEiraUKdh9hLs8PVTCw=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Presupuesto Disponible;Pago a 30 días;Horas;Horas;Resolución;No;No;Sí;;No;No;Sí;No;No
1524-62-LP18;;Servicio de Manejo, Retiro, Transporte y Disposición Final de Residuos peligrosos y Especiales para los establecimiento de la Red del Servicio de Salud Osorno;8;Adjudicada;Según Resolución adjunta;LP;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;2520;Servicio de Salud Osorno;Avda. Republica N° 570 Rahue Bajo, Osorno;Osorno;Región de los Lagos ;;6060;Rubén Uribe;Administrativo;2018-07-27T00:00:00;2018-08-16T15:05:00;2018-07-27T16:00:00;2018-08-06T13:00:00;2018-08-08T18:00:00;2018-08-16T15:10:00;2018-08-16T15:10:00;2018-07-27T10:59:00.08;2018-09-26T11:52:06.803;2018-08-27T18:00:00;;;2018-09-06T00:00:00;;;2018-07-27T16:00:00;0;0;0;1;;0;0;290;1;;;2;;0;0.0;;16;1;1;4;Hector Alarcón Alarcón;;Carlos Lopez Gutierrez;;;;0;4;16; ;;0;0;2;0; ;0;;2;2018-09-21T00:00:00;8200;1;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=EhPSZmNMb7H9xv6gBv1uw5h+Yb8x2TS1r7bzIEBuiCo=;Licitación Pública Mayor a 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Horas;Meses;Resolución;No;No;No;;No;No;No;No;No
1524-54-LE18;;ADQUISICIÓN INSUMOS PARA PROGRAMA PRENEC S.S.O.;8;Adjudicada;El objetivo es la ejecución de procedimientos colonoscópicos de alta calidad técnica que permitan el diagnóstico precoz de lesiones malignas y la resolución de estas cuando corresponda.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;2520;Servicio de Salud Osorno;Germán Hube N° 1419;Osorno;Región de los Lagos ;;1408209;Rosa Vasquez;Jefe S Subdepartamento Abastecimiento SSO;2018-06-22T11:19:45.04;2018-07-30T19:48:00;2018-07-13T15:03:00;2018-07-20T15:03:00;2018-07-23T15:00:00;2018-07-30T19:49:00;2018-07-30T19:49:00;2018-07-13T12:14:44.673;2018-09-26T08:48:47.12;2018-09-11T19:49:00;;;;;;2018-07-13T15:03:00;0;0;0;1;;1;0;290;1;;;2;PROGRAMA PRENEC;0;0.0;;;1;1;4;HECTOR ALARCÓN;;Valeska Silva Dietz;;;"No permite subcontratación
Resolución Exenta N°5467 numeral9";0;1;0; ;;0;0;0;0; ;0;;1;2018-09-25T00:00:00;8207;7;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=qCjfYqzZz2oDaoSNXvsNomR46Q+SGWWdbw2I3mIxm5Q=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Horas;Horas;Autorización;No;No;Sí;;No;No;No;No;No
1524-67-LP18;;Compra Servicio de Aseo Establecimientos de la Dirección del Servicio de Salud Osorno;8;Adjudicada;El Servicio de Salud Osorno, con domicilio en Manuel Antonio Matta #448, ciudad de Osorno, ejecutará los servicios de “Compra Servicios de Aseo de establecimientos de la Dirección del Servicio de Salud Osorno”.;LP;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;2520;Servicio de Salud Osorno;German Hube 1435 - Osorno;Osorno;Región de los Lagos ;;6060;Rubén Uribe;Administrativo;2018-08-28T00:00:00;2018-09-20T15:30:00;2018-08-30T15:30:00;2018-09-07T13:00:00;2018-09-11T16:00:00;2018-09-20T15:40:00;2018-09-20T15:40:00;2018-08-30T12:48:52.05;2018-09-28T16:51:17.027;2018-10-01T17:00:00;;;;;;2018-08-30T15:30:00;0;0;0;1;;0;0;290;1;;;2;Presupuesto;0;0.0;Resolución exenta Nº 6933 con fecha 28 de Agosto 2018;15;1;1;1;Hector Alarcón;;Celia Castro Muñoz;;;Según Anexo complementario 6933;0;4;15; ;;0;0;2;0; ;0;;2;2018-09-28T00:00:00;9294;5;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=leMrJNbp24bUJcIbZeF/s7KjpVzYpAiezq4DevIvHIw=;Licitación Pública Mayor a 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago a 30 días;Horas;Meses;Resolución;No;No;No;;No;No;No;No;No
931768-6-LQ18;;DISEÑO REPOSICIÓN CESFAM-SAR RAHUE ALTO, OSORNO;8;Adjudicada;DESARROLLO DEL DISEÑO DE ARQUITECTURA, INGENIERÍA, ESPECIALIDADES Y ESTUDIOS, PARA LA REPOSICIÓN DEL CESFAM-SAR RAHUE ALTO OSORNO;LQ;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;931768;Módulo Proyectos de Inversion;Amador Barrientos N° 2360 - Osorno;Osorno;Región de los Lagos ;;1509881;Ariela Acevedo;PROFESIONAL APOYO;2018-07-10T09:03:25.9;2018-08-21T16:30:00;2018-07-30T17:01:00;2018-08-11T19:00:00;2018-08-16T19:00:00;2018-08-21T16:35:00;2018-08-21T16:35:00;2018-07-30T16:23:52.763;2018-10-09T16:33:29.98;2018-10-12T17:00:00;;;;;;2018-07-30T17:01:00;0;0;0;1;;0;0;290;1;;;2;FONDOS SECTORIALES;0;0.0;;;1;1;1;Hector Alarcón Alarcón;;Karen Asenjo;;;;0;1;0; ;;1;0;0;0; ;0;;2;2018-10-09T00:00:00;Nº 9702;11;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=o774wo/nQNKMaeOB4jf80c64/oyVkrZB34+C84wC+yg=;;Peso Chileno;Pública;Precio Referencial;Pago a 30 días;Horas;Horas;Resolución;No;No;No;;No;No;Sí;No;No
1524-77-LE18;;CONTRATACION SEGUROS PARA VEHÍCULOS DEL SSO;7;Desierta (o art. 3 ó 9 Ley 19.886);CONTRATACIÓN SEGUROS PARA VEHÍCULOS MOTORIZADOS PERTENECIENTES AL SERVICIO DE SALUD OSORNO, Pólizas de Seguro para 42 vehículos motorizados que prestan servicios en los Establecimientos, ya sea como, Ambulancias 4x2, Ambulancia 4x4, Camionetas, Todo Terrenos, Furgones, Minibuses, Station Wagon, SUV, Sedan, Clínicas Dentales o como transporte de personas.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;2520;Servicio de Salud Osorno;A CONVENIR EN;Osorno;Región de los Lagos ;;621550;Lesly Andrea Díaz Aburto;Administrativo;2018-09-14T11:33:12.5;2018-10-08T15:30:00;2018-09-28T17:01:00;2018-10-02T17:00:00;2018-10-05T17:00:00;2018-10-08T15:30:00;2018-10-08T15:30:00;2018-09-28T16:32:35.643;2018-10-10T16:51:43.323;2018-11-09T17:00:00;;;;;;2018-09-28T17:01:00;0;0;0;1;;1;0;290;1;;;2;;0;0.0;;;1;1;4;HECTOR ALARCÓN;;FELIPE SALVO ;;;;0;1;0; ;;0;0;0;0; ;0;;;;;2;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fdUy1nDBceYztyLLq5E877hg0QiSqhYLnh2mKGwGQR0=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Horas;Horas;;No;No;Sí;;No;No;No;No;No
1524-69-LE18;;CONVENIO DE SUMINISTRO DE LEÑA PARA LA DIRECCION DEL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES;8;Adjudicada;CONVENIO DE SUMINISTRO DE LEÑA PARA LA DIRECCION DEL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;2520;Servicio de Salud Osorno;Germán Hube N° 1419;Osorno;Región de los Lagos ;;1408209;Rosa Vasquez;Jefe S Subdepartamento Abastecimiento SSO;2018-09-04T00:00:00;2018-09-26T13:00:00;2018-09-21T13:00:00;2018-09-24T14:30:00;2018-09-24T16:45:00;2018-09-26T14:00:00;2018-09-26T14:00:00;2018-09-21T11:18:57.987;2018-10-12T16:23:30.45;2018-10-05T16:00:00;;;;;;2018-09-21T13:00:00;0;0;0;1;;1;0;290;1;;;2;;1;14000000.0;;3;1;11;1;HECTOR ALARCON;;CELIA CASTRO MUÑOZ;;;;1;4;3; ;;0;0;2;0; ;0;;2;2018-10-09T00:00:00;9708;1;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=uDUn2CybySh4mF4yOq9TNkOJRQge3ddq9jHmiA/UD7g=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago a 30 días;Horas;Meses;Resolución;No;No;Sí;;Sí;Sí;No;No;No
1524-137-L117;;JORNADA TRATAMIENTO TRASTORNO S. MENTAL INFANTIL, 2° LLAMADO;7;Desierta (o art. 3 ó 9 Ley 19.886);JORNADA TRATAMIENTO TRASTORNO SALUD MENTAL INFANTIL;L1;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;2520;Servicio de Salud Osorno;MANUEL ANTONIO MATTA N° 455;Osorno;Región de los Lagos ;;621550;Lesly Andrea Díaz Aburto;Administrativo;2017-12-26T00:00:00;2018-01-11T09:00:00;2018-01-05T11:00:00;2018-01-08T16:00:00;2018-01-09T16:00:00;2018-01-11T09:00:00;2018-01-11T09:00:00;2018-01-05T09:50:55.397;2018-02-22T09:06:29.92;2018-02-12T17:00:00;;;;;;2018-01-05T11:00:00;0;0;0;1;;0;0;290;1;;;2;;0;0.0;;;1;1;1;HECTOR ALARCÓN;;PAULINA MOHR;;;;0;1;0; ;;0;0;0;0; ;0;;;;;2;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jIaKjQt7yAQ55ywD9tbHq7sptkEYKBsDGQR9k7BdRhw=;Licitación Pública Menor a 100 UTM;Peso Chileno;Pública;Precio Referencial;Pago a 30 días;Horas;Horas;;No;No;No;;No;No;No;No;No
1524-127-L117;;JORNADA TRATAMIENTO TRASTORNO S. MENTAL INFANTIL;7;Desierta (o art. 3 ó 9 Ley 19.886);SERVICIO DE DOCENCIA: JORNADA TRATAMIENTO EN TRASTORNOS DE SALUD MENTAL INFANTIL;L1;1;1;CLP;1;0;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;2520;Servicio de Salud Osorno;MANUEL ANTONIO MATTA N° 455;Osorno;Región de los Lagos ;;621550;Lesly Andrea Díaz Aburto;Administrativo;2017-11-30T16:34:39.28;2017-12-20T09:00:00;2017-12-14T10:01:00;2017-12-17T17:00:00;2017-12-18T17:00:00;2017-12-20T09:00:00;2017-12-20T09:00:00;2017-12-14T09:48:00.487;2018-01-19T17:00:00;2018-01-19T17:00:00;;;;;;2017-12-14T10:01:00;0;0;0;1;;0;0;290;1;;;2;;0;0.0;;;1;1;4;HECTOR ALARCÓN;;PAULINA MOHR;;;;0;1;0; ;;0;0;0;0; ;0;;;;;0;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=JqVnF4eDzeBhKcmqAX6O9itPeKErBBV53ViCjqAu+I0=;Licitación Pública Menor a 100 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Horas;Horas;;No;No;No;;No;No;No;No;No
1524-68-LE18;;Convenio Desratización, Sanitización, Desinsectación y Otras Plagas 2do.Llamado;7;Desierta (o art. 3 ó 9 Ley 19.886);Convenio Desratización, Sanitización, Desinsectación y Otras Plagas, para establecimientos dependientes del S.S.O.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;2520;Servicio de Salud Osorno;;;Región de los Lagos ;;6060;Rubén Uribe;Administrativo;2018-09-03T00:00:00;2018-09-14T15:00:00;2018-09-04T17:15:00;2018-09-07T15:00:00;2018-09-10T17:00:00;2018-09-14T15:10:00;2018-09-14T15:10:00;2018-09-04T10:47:11.853;2018-10-23T11:57:31.437;2018-10-10T17:00:00;;;2018-10-25T00:00:00;;;2018-09-04T17:15:00;0;0;0;1;;1;0;290;1;;;2;;1;3450000.0;;12;1;1;1;Hector Alarcón Alarcón;;Carlos Lopez Gutierrez;;;;1;4;12; ;;0;0;2;0; ;0;;;;;2;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=f94L1NjCkaHOSSX3EX6BopXDxt2Ygu+XvnjYv/ePjos=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago a 30 días;Horas;Meses;;No;No;Sí;;Sí;Sí;No;No;No
1524-82-LE18;;Mejoramiento Tableros Eléctricos Ed. Institucional;7;Desierta (o art. 3 ó 9 Ley 19.886);Mejoramiento de tableros eléctricos edificio institucional de calle Manuel Rodriguez Osorno;LE;1;1;CLP;1;0;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;2520;Servicio de Salud Osorno;A CONVENIR EN;Osorno;Región de los Lagos ;;6060;Rubén Uribe;Administrativo;2018-10-08T09:29:11.743;2018-10-23T15:00:00;2018-10-09T17:05:00;2018-10-18T12:00:00;2018-10-18T18:30:00;2018-10-23T15:02:00;2018-10-23T15:02:00;2018-10-09T16:20:06.25;2018-12-06T17:00:00;2018-12-06T17:00:00;;;;;;2018-10-09T17:05:00;0;0;0;1;;1;0;290;1;;;2;;0;0.0;;;1;1;4;Hector Alarcón Alarcón;;Lorena Torres Castillo;;;;0;1;0; ;;0;0;1;0; ;0;;;;;0;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=djMSd4U1v84daYcS0odzHdl/IYGS73voGCiDxExF/Yg=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Horas;Horas;;No;No;Sí;;No;No;No;No;No
1524-83-LE18;;CONTRATACION SEGUROS PARA VEHÍCULOS DEL SSO 2º;8;Adjudicada;CONTRATACION SEGUROS GENERALES PARA VEHÍCULOS MOTORIZADOS PERTENECIENTES AL SERVICIO DE SALUD OSORNO, 2º LLAMADO;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;2520;Servicio de Salud Osorno;A CONVENIR EN;Osorno;Región de los Lagos ;;621550;Lesly Andrea Díaz Aburto;Administrativo;2018-10-09T00:00:00;2018-10-22T15:05:00;2018-10-11T18:00:00;2018-10-16T17:00:00;2018-10-19T17:00:00;2018-10-22T15:05:00;2018-10-22T15:05:00;2018-10-11T17:41:23.36;2018-10-24T12:48:46.877;2018-11-23T17:00:00;;;;;;2018-10-11T18:00:00;0;0;0;1;;1;0;290;1;;;2;;0;0.0;;;1;1;4;HECTOR ALARCÓN;;LORENA TORRES;;;;0;1;0; ;;0;0;0;0; ;0;;2;2018-10-24T00:00:00;13914;2;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=vZj8WaPOd2Lu5GxNKT6Rbb8I1jZXdOJExvWShcsUswk=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Horas;Horas;Resolución;No;No;Sí;;No;No;No;No;No
1524-59-LE18;;Convenio Retiro de Residuos Alcantarillado SSO;7;Desierta (o art. 3 ó 9 Ley 19.886);SERVICIO DE RETIRO DE RESIDUOS DE ALCANTARILLADO PARA LA DIRECCION DEL SERVICIO DE SALUD OSORNO Y SUS ESTABLECIMIENTOS DEPENDIENTES;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;2520;Servicio de Salud Osorno;Germán Hube N° 1419;Osorno;Región de los Lagos ;;621550;Lesly Andrea Díaz Aburto;Administrativo;2018-07-17T09:52:12.39;2018-10-04T17:15:00;2018-09-25T16:00:00;2018-10-01T17:00:00;2018-10-03T17:00:00;2018-10-04T17:15:00;2018-10-04T17:15:00;2018-09-25T15:35:18.573;2018-10-25T16:24:05.05;2018-11-05T17:00:00;;;;;;2018-09-25T16:00:00;0;0;0;1;;1;0;290;1;;;2;;0;0.0;;;1;1;4;HECTOR ALARCÓN;;CARLOS TOLEDO U.;;;;0;1;0; ;;0;0;0;0; ;0;;;;;2;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=O5geRu5JTTq9q0p+7Z/AMEWDj8bUxbNWS9TwXB6sP0E=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Horas;Horas;;No;No;Sí;;No;No;No;No;No
931768-11-LE18;;Adq. Set Curación y Sierra Oscilante HMSJC;8;Adjudicada;Adquisición de Set Curación y Sierra Oscilante para Hospital Misión San Juan de la Costa;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;931768;Módulo Proyectos de Inversion;Amador Barrientos N° 2360 - Osorno;Osorno;Región de los Lagos ;;1529595;Ivan Vargas Ojeda;Comprador Administrativo;2018-08-14T11:01:55.397;2018-09-20T16:00:00;2018-09-07T12:01:00;2018-09-12T16:00:00;2018-09-14T16:00:00;2018-09-20T16:05:00;2018-09-20T16:05:00;2018-09-07T11:25:23.69;2018-10-29T18:13:17.677;2018-11-19T17:00:00;;;;;;2018-09-07T12:01:00;0;0;0;1;;1;0;290;1;;;1;;0;0.0;;;1;1;4;Hector Alarcon Alarcon;;Karen Asenjo;;;;0;1;0; ;;1;0;0;0; ;0;;2;2018-10-29T00:00:00;13937;6;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=7FRzqCK75mzZK3OHqGmX+j9e3v/2JPUnYJoIMoLZtKg=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Presupuesto Disponible;Pago Anual;Horas;Horas;Resolución;No;No;Sí;;No;No;Sí;No;No
1524-70-LP18;;02 Videocolonoscopio para el Hospital Base San José de Osorno;8;Adjudicada;El Servicio ha elaborado las presentes Bases Administrativas, Bases Técnicas, Anexos y Formularios con el objeto de explicitar las condiciones y requerimientos que regulan los procesos de licitación, adquisición, recepción, postventa, garantías y a las cuales queda sometida la relación entre el Servicio y el proveedor, para la adquisición de equipos y/o equipamiento.;LP;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;2520;Servicio de Salud Osorno;;;Región de los Lagos ;;1408209;Rosa Vasquez;Jefe S Subdepartamento Abastecimiento SSO;2018-09-04T00:00:00;2018-10-04T13:00:00;2018-09-21T18:00:00;2018-09-25T17:00:00;2018-09-26T17:00:00;2018-10-04T13:30:00;2018-10-04T13:30:00;2018-09-21T16:48:31.3;2018-10-30T17:21:20.213;2018-11-20T17:32:00;;;;;;2018-09-21T18:00:00;0;0;0;1;;0;0;290;1;;;2;DECRETO 889 HH TR 14.08.2018;1;56324000.0;;;1;1;1;HECTOR ALARCON;;MAURICIO CASTILLO RODRIGUEZ;;;;1;1;0; ;;0;0;1;0; ;0;;1;2018-10-29T00:00:00;13941;1;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=CaZ1QqbZzfHNzNoNbzx4MBHMeyPcCpVuH0gA3PxlWJk=;Licitación Pública Mayor a 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago a 30 días;Horas;Horas;Autorización;No;No;No;;Sí;Sí;No;No;No
1524-75-L118;;CAPACITACIÓN MANEJO NUTRICIONAL EN ENF. RENAL;8;Adjudicada;CAPACITACIÓN EN MANEJO NUTRICIONAL EN ENFERMEDAD RENAL CRÓNICA EN ETAPAS 1, 2, 3A Y 3B, Curso dirigido a 4 Funcionarios Técnicos pertenecientes a la Red Asistencial del Servicio de Salud Osorno, que permita identificar los diferentes signos y síntomas de patologías médicas más comunes en el Servicio de Urgencia, utilizando correctamente los protocolos de atención para la atención de usuarios;L1;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;2520;Servicio de Salud Osorno;A CONVENIR EN;Osorno;Región de los Lagos ;;621550;Lesly Andrea Díaz Aburto;Administrativo;2018-09-12T16:26:52.43;2018-10-09T09:00:00;2018-10-03T11:00:00;2018-10-05T17:00:00;2018-10-06T17:00:00;2018-10-09T09:00:00;2018-10-09T09:00:00;2018-10-03T09:58:08.67;2018-10-31T17:26:47.22;2018-11-08T17:00:00;;;;;;2018-10-03T11:00:00;0;0;0;1;;0;0;290;1;;;2;;0;0.0;;;1;11;4;HECTOR ALARCÓN;;katherine Oyarzún ;;;;0;1;0; ;;0;0;0;0; ;0;;2;2018-10-31T00:00:00;13991;1;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=EjLrpVV+D568IBW4/wqkpwutbwU7KmfOwTJpvr1RzTA=;Licitación Pública Menor a 100 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Horas;Horas;Resolución;No;No;No;;No;No;No;No;No
1524-76-LE18;;Provisión e Instalación de estanque acumulador ACS;8;Adjudicada;Provisión e instalación de estanque acumulador ACS Hospital Río Negro.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;2520;Servicio de Salud Osorno;A CONVENIR EN;Osorno;Región de los Lagos ;;6060;Rubén Uribe;Administrativo;2018-09-13T11:08:41.937;2018-10-04T12:00:00;2018-09-14T15:13:00;2018-09-26T15:13:00;2018-10-01T15:13:00;2018-10-04T12:05:00;2018-10-04T12:05:00;2018-09-14T10:12:11.907;2018-11-09T15:21:58.163;2018-11-20T17:00:00;;;;;;2018-09-14T15:13:00;0;0;0;1;;1;0;290;1;;;2;Recursos propios;0;0.0;;;1;1;1;Hector Alarcón Alarcón;;Lorena.Torres Castillo;;;Resolución Exenta N°813811.09.2018, numeral 4.9;0;1;0; ;;0;0;1;0; ;0;;2;2018-11-07T00:00:00;14040;2;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=9J0Vfu9ChZUDleC2UH60xXvIKY5aOTrLa+9JR7NM4mQ=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago a 30 días;Horas;Horas;Resolución;No;No;Sí;;No;No;No;No;No
